D0E37983-7DE3-4990-AE71-66C6DE73EDE5	大橋彩香 バースデーイベント ～はっしーバースデー2015～	EXシアター六本木(EX THEATER ROPPONGI)	2015-09-13 17:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
20CECF0F-714F-4092-8ECC-66CAF344C4EE	大橋彩香 1stワンマンライブTOUR2017「OVERSTEP!!」 愛知	名古屋ボトムライン(THE BOTTOM LINE)	2017-02-11 17:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
9AD85FEA-3F83-4429-A31E-67D7991C7556	魂のフリーライブツアー @アリオ橋本	アリオ橋本 1F屋外イベント広場	2024-05-25 14:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
3FC707AA-A012-41E6-8383-6847907E853A	TVアニメ「ナイツ＆マジック」ED主題歌「ユー＆アイ」発売記念イベント 1回目	ソフマップAKIBA アミューズメント館8F STELLAMAP STAGE	2017-09-02 11:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
C1B484EF-E5BC-4146-A365-68D2AFB66894	Ayaka Ohashi AsiaTour「Reflection」(ソウル)	Mapo Art Center(MAC)	2024-06-30 17:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
A6CC278A-21B6-4328-821E-69261C1E2114	大橋彩香 変革Delight/美味しいセレナーデNEMOアルバム発売記念イベント【大阪会場】①	タワーレコード梅田NU茶屋町店	2024-09-21 12:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
ACB4D956-92A9-4B0C-ADE9-6B64C7B4D153	20th Anniversary Live ランティス祭り2019 A・R・I・G・A・T・O ANISONG DAY-03	幕張メッセ 国際展示場ホール	2019-06-23 13:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
E8DA6B5C-0641-42EE-9FF3-6BA3251DAEE0	大橋彩香セカンドシングル「ENERGY☆SMILE」 発売記念イベント 郡山	アニメイト郡山	2015-03-07 11:30:00.000	2025-06-23 23:23:24.163	2025-06-23 23:23:24.163
A19358FF-B605-493E-BBC9-6C959FD29409	としまビールフェス アニソンフェス DAY1/第2部	池袋西口公園野外劇場 グローバルリングシアター(池袋西口公園)	2024-08-11 17:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
C35694F5-FD3D-4396-94AC-6F2C4E7D05FC	大橋彩香セカンドシングル「ENERGY☆SMILE」 発売記念イベント 品川（新宿振替）	J-SQUARE SHINAGAWA(品川J-SQUARE)	2015-04-11 13:00:00.000	2025-06-23 23:37:58.447	2025-06-24 00:09:44.670
5BC4F711-39C7-4B53-A91D-6FE334DBEDC6	魂のフリーライブツアー @イオンモール大高	イオンモール大高 1Fグリーンコート	2024-07-06 14:00:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
395920F5-30E3-41B3-8B88-70CAE8F849ED	Anime Revolution 2023 Day3 Ayaka Ohashi Q&A	Vancouver Convention Centre	2023-08-20 10:30:00.000	2025-02-11 21:48:30.940	2025-02-11 21:48:30.940
